"filename", "language", "Python", "pip requirements", "CSV", "Graphviz", "Shell Script", "Gradle", "Properties", "Dart", "XML", "Kotlin", "YAML", "JSON", "SQL", "Markdown", "Log", "Jupyter", "PDF", "plist", "Swift", "HTML", "C++", "JavaScript", "comment", "blank", "total"
"/Users/amarok/src/natur-i-norge/naturinorge_guide/lib/serializers/search_location/feature_geometry.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 27, 171
"/Users/amarok/src/natur-i-norge/naturinorge_guide/lib/serializers/search_location/feature_property.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 35
"/Users/amarok/src/natur-i-norge/naturinorge_guide/lib/serializers/search_location/feature_property.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 27, 157
"/Users/amarok/src/natur-i-norge/naturinorge_guide/lib/serializers/search_location/features.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 39
"/Users/amarok/src/natur-i-norge/naturinorge_guide/lib/serializers/search_location/features.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30, 206
"/Users/amarok/src/natur-i-norge/naturinorge_guide/lib/serializers/search_location/search_location.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 40
"/Users/amarok/src/natur-i-norge/naturinorge_guide/lib/serializers/search_location/search_location.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 28, 190
"/Users/amarok/src/natur-i-norge/naturinorge_guide/lib/serializers/taxons/accepted_name_usage.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 53
"/Users/amarok/src/natur-i-norge/naturinorge_guide/lib/serializers/taxons/accepted_name_usage.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 36, 370
"/Users/amarok/src/natur-i-norge/naturinorge_guide/lib/serializers/taxons/arts_taxon.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 56
"/Users/amarok/src/natur-i-norge/naturinorge_guide/lib/serializers/taxons/arts_taxon.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 32, 310
"/Users/amarok/src/natur-i-norge/naturinorge_guide/lib/serializers/taxons/dynamic_properties.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 39
"/Users/amarok/src/natur-i-norge/naturinorge_guide/lib/serializers/taxons/dynamic_properties.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 27, 194
"/Users/amarok/src/natur-i-norge/naturinorge_guide/lib/tools/array_tools.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 56
"/Users/amarok/src/natur-i-norge/naturinorge_guide/lib/tools/my_theme.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"/Users/amarok/src/natur-i-norge/naturinorge_guide/local/en-US.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
"/Users/amarok/src/natur-i-norge/naturinorge_guide/local/nb-NO.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/Users/amarok/src/natur-i-norge/naturinorge_guide/pubspec.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 15, 108
"/Users/amarok/src/natur-i-norge/naturinorge_guide/test/test.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41
"/Users/amarok/src/natur-i-norge/naturinorge_guide/test/unit_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 37
"/Users/amarok/src/natur-i-norge/naturinorge_guide/test/widget_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 31
"/Users/amarok/src/natur-i-norge/naturinorge_guide/web/artskart.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20793, 18880, 2631, 42304
"/Users/amarok/src/natur-i-norge/naturinorge_guide/web/index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 1, 3, 22
"/Users/amarok/src/natur-i-norge/naturinorge_guide/web/manifest.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"/Users/amarok/src/natur-i-norge/naturinorge_guide/web/sql-wasm.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 44, 18, 211
"/Users/amarok/src/natur-i-norge/requirements.txt", "pip requirements", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 59
"/Users/amarok/src/natur-i-norge/scripts/.ipynb_checkpoints/createDatabase-checkpoint.ipynb", "Jupyter", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 29
"/Users/amarok/src/natur-i-norge/scripts/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/amarok/src/natur-i-norge/scripts/article3Parser.py", "Python", 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 27, 191
"/Users/amarok/src/natur-i-norge/scripts/create_database_old.py", "Python", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 19, 87
"/Users/amarok/src/natur-i-norge/scripts/data/MinorTypeLEC.csv", "CSV", 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 96
"/Users/amarok/src/natur-i-norge/scripts/data/MinorTypes.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20735, 0, 0, 0, 4, 20739
"/Users/amarok/src/natur-i-norge/scripts/database/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/amarok/src/natur-i-norge/scripts/database/export_database.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 18
"/Users/amarok/src/natur-i-norge/scripts/database/fix_missing_ss.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 46
"/Users/amarok/src/natur-i-norge/scripts/database/import_database.py", "Python", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 33
"/Users/amarok/src/natur-i-norge/scripts/database/import_gad.py", "Python", 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 25, 249
"/Users/amarok/src/natur-i-norge/scripts/database/model/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/amarok/src/natur-i-norge/scripts/database/model/model.py", "Python", 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 79, 327
"/Users/amarok/src/natur-i-norge/scripts/database/parse_minor_types.py", "Python", 339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 32, 400
"/Users/amarok/src/natur-i-norge/scripts/database/requirements.txt", "pip requirements", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/amarok/src/natur-i-norge/scripts/database/schema.dot", "Graphviz", 0, 0, 0, 778, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 828
"/Users/amarok/src/natur-i-norge/scripts/database/tables/db_export/nin_Detail.csv", "CSV", 0, 0, 2926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2927
"/Users/amarok/src/natur-i-norge/scripts/database/tables/db_export/nin_ElementarySegment.csv", "CSV", 0, 0, 360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 361
"/Users/amarok/src/natur-i-norge/scripts/database/tables/db_export/nin_ElementarySegmentCombination.csv", "CSV", 0, 0, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 254
"/Users/amarok/src/natur-i-norge/scripts/database/tables/db_export/nin_ElementarySegmentGroup.csv", "CSV", 0, 0, 358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 359
"/Users/amarok/src/natur-i-norge/scripts/database/tables/db_export/nin_ElementarySegmentGroupDetail.csv", "CSV", 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 195
"/Users/amarok/src/natur-i-norge/scripts/database/tables/db_export/nin_GadModifier.csv", "CSV", 0, 0, 1035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1036
"/Users/amarok/src/natur-i-norge/scripts/database/tables/db_export/nin_GadScale.csv", "CSV", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/amarok/src/natur-i-norge/scripts/database/tables/db_export/nin_GadValue.csv", "CSV", 0, 0, 58786, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 58788
"/Users/amarok/src/natur-i-norge/scripts/database/tables/db_export/nin_LEC.csv", "CSV", 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 70
"/Users/amarok/src/natur-i-norge/scripts/database/tables/db_export/nin_LECType.csv", "CSV", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/amarok/src/natur-i-norge/scripts/database/tables/db_export/nin_Language.csv", "CSV", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/amarok/src/natur-i-norge/scripts/database/tables/db_export/nin_MajorType.csv", "CSV", 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 94
"/Users/amarok/src/natur-i-norge/scripts/database/tables/db_export/nin_MajorTypeGroup.csv", "CSV", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/amarok/src/natur-i-norge/scripts/database/tables/db_export/nin_MajorTypeLEC.csv", "CSV", 0, 0, 426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 427
"/Users/amarok/src/natur-i-norge/scripts/database/tables/db_export/nin_MappingScale.csv", "CSV", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/amarok/src/natur-i-norge/scripts/database/tables/db_export/nin_MinorType.csv", "CSV", 0, 0, 730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 731
"/Users/amarok/src/natur-i-norge/scripts/database/tables/db_export/nin_MinorTypeScaled.csv", "CSV", 0, 0, 3680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3681
"/Users/amarok/src/natur-i-norge/scripts/database/tables/db_export/nin_MinorTypeStandardSegment.csv", "CSV", 0, 0, 3507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3508
"/Users/amarok/src/natur-i-norge/scripts/database/tables/db_export/nin_PatternOfVariation.csv", "CSV", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Users/amarok/src/natur-i-norge/scripts/database/tables/db_export/nin_Species.csv", "CSV", 0, 0, 589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 590
"/Users/amarok/src/natur-i-norge/scripts/database/tables/db_export/nin_StandardSegment.csv", "CSV", 0, 0, 973, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 974
"/Users/amarok/src/natur-i-norge/scripts/database/tables/db_export/nin_StandardSegmentElement.csv", "CSV", 0, 0, 2093, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2094
"/Users/amarok/src/natur-i-norge/scripts/database/tables/db_export/nin_StructuringProcess.csv", "CSV", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/amarok/src/natur-i-norge/scripts/info.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/amarok/src/natur-i-norge/scripts/nin_struktur/manage.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 23
"/Users/amarok/src/natur-i-norge/scripts/nin_struktur/nin/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/amarok/src/natur-i-norge/scripts/nin_struktur/nin/admin.py", "Python", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 8, 42
"/Users/amarok/src/natur-i-norge/scripts/nin_struktur/nin/apps.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6
"/Users/amarok/src/natur-i-norge/scripts/nin_struktur/nin/migrations/0001_initial.py", "Python", 259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 267
"/Users/amarok/src/natur-i-norge/scripts/nin_struktur/nin/migrations/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/amarok/src/natur-i-norge/scripts/nin_struktur/nin/models.py", "Python", 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 70, 249
"/Users/amarok/src/natur-i-norge/scripts/nin_struktur/nin/tests.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4
"/Users/amarok/src/natur-i-norge/scripts/nin_struktur/nin/views.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4
"/Users/amarok/src/natur-i-norge/scripts/nin_struktur/nin_struktur/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/amarok/src/natur-i-norge/scripts/nin_struktur/nin_struktur/asgi.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 17
"/Users/amarok/src/natur-i-norge/scripts/nin_struktur/nin_struktur/nin_db_router.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 57
"/Users/amarok/src/natur-i-norge/scripts/nin_struktur/nin_struktur/settings.py", "Python", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 31, 129
"/Users/amarok/src/natur-i-norge/scripts/nin_struktur/nin_struktur/urls.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 2, 22
"/Users/amarok/src/natur-i-norge/scripts/nin_struktur/nin_struktur/wsgi.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 17
"/Users/amarok/src/natur-i-norge/scripts/nin_struktur/reset.sh", "Shell Script", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8
"/Users/amarok/src/natur-i-norge/scripts/sql/Natur i Norge.sql", "SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 184
"/Users/amarok/src/natur-i-norge/scripts/sql/create_dump.sql", "SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"Total", "-", 1602, 58, 76209, 778, 9, 105, 9, 13058, 104, 10, 98, 235, 131, 14, 0, 29, 458065, 86, 12, 20753, 1, 20942, 19540, 9832, 621680
